지역,매장명,주소,전화번호,위도,경도
대구광역시,대구만촌팔레스점,대구 수성구 만촌동 1463-1 1층,070-4012-7300,35.8697350112882,128.632931837006
서울특별시,해방촌오거리점,서울특별시 용산구 신흥로20길 1,070-4010-8803,37.5459159240089,126.985101719264
대구광역시,대구대현점,대구 북구 대현동 277-11,0507-1371-8729,35.880029713135,128.610219830325
인천광역시,인천송현점,인천광역시 동구 송현로 25 (송현동),미등록,37.4787047173826,126.634996020266
충청남도,계룡대실지구점,"충청남도 계룡시 두마면 농소로 63, 1층",070-8893-8554,36.2611495983851,127.2588432787
인천광역시,청라3단지루비점,인천 서구 청라동 145-2 청라유-에이치에이유에스 102호,070-4334-5503,37.5377581019302,126.642459097098
전라남도,목포옥암부주점,전남 목포시 남악1로52번길 27. 1층,061-282-6623,34.8111655867253,126.447949892068
인천광역시,청라더리브티아모점,"인천광역시 서구 청라동 202-3, 1층",032-263-1276,37.5227816436063,126.650466527014
부산광역시,부산부경대점,부산 남구 수영로 334번길 53,070-4833-7511,35.1362501562961,129.103812853892
전라북도,전주한옥마을점,전주시 완산구 풍남문2길 9,063-287-1379,35.8135033987029,127.148252850069
강원도,원주단관점,"원주시 단구로 398 , 상가동 b 103호",033-766-7880,37.321447947226,127.955302755257
충청북도,청주분평농협사거리점,충북 청주시 서원구 청남로 2010,0507-1409-0820,36.6116885446998,127.485419191824
제주도,제주이호테우점,제주특별자치도 제주시 이호일동 1700-4 1충,미등록,33.4968255749991,126.451509494444
대전광역시,대전신탄진IC점,대전 대덕구 신탄진로 681번길 20,042-931-1258,36.4391555163982,127.42546842323
전라북도,익산황등점,전라북도 익산시 황등면 황등로 108,063-918-6001,36.0016008203521,126.944720534257
인천광역시,인천부평공고점,인천광역시 부평구 갈산동 367-4  1층 101호,070-8800-3487,37.5114196223455,126.726256814594
전라남도,목포대성점,"전라남도 목포시 양을로57번길 3, 1층",061-274-0022,34.8028814099328,126.382025597859
충청남도,천안쌍용자이점,충남 천안시 서북구 월봉1길 26,041-577-0813,36.7884991315008,127.115874027591
대전광역시,대전복수목화점,"대전 서구 복수서로 50 (복수동, 삼익목화아파트) 목화아파트 제비상가동 101호",042-587-1110,36.3086572338647,127.374579681847
강원도,강릉입암점,"강원도 강릉시 월대산로 59 입암동 107-1, 1층",033-653-3032,37.7601754368854,128.91712505987
대구광역시,대구상인월배로점,"대구광역시 달서구 상인동 314-6, 1층",070-4900-5756,35.8172380762743,128.533256063469
서울특별시,중계브라운스톤점,"서울 노원구 중계동 506, 176호",02-971-5121,37.6399362512699,127.064257298855
대전광역시,대전천동점,대전광역시 동구 대전로542번길 80-77,042-273-8316,36.3162429546285,127.447387680931
전라북도,완주삼봉지구점,전북 완주군 수계리 1243-3 1층 105호,0507-1437-1173,35.9206630463156,127.122018949504
부산광역시,기장대청점,"부산광역시 기장군 기장읍 대청로 16, 1층",070-4833-0714,35.2377537236661,129.211967473072
서울특별시,길동역점,서울 강동구 길동 391-5,02-6084-7180,37.5379208667076,127.140363175691
대구광역시,대구청라힐스자이점,"대구 중구 남산로 73 (남산동, 청라힐스자이) 상가1동107호",070-4647-4054,35.8622794831597,128.58213259562
제주도,제주이도초교점,제주특별자치도 제주시 일도이동 2036-1 1층,064-723-2279,33.50864,126.53795
경기도,시흥포동점,"경기 시흥시 신현로38번길 20 (포동, 신현로 40) 1층",070-4922-0006,37.4071942946362,126.78430633742
전라북도,전주수병원점,"전라북도 전주시 완산구 효자동2가 1255-1, 1층",070-4900-9118,35.8133684760573,127.102129149754
서울특별시,양원역점,서울 중랑구 망우동 618-3 제일프라자 104호,02-3421-6540,37.6066022056617,127.106231516966
제주도,제주아라점,"제주도 제주시 아라일동 6115-7, 1층",미등록,33.4746210694688,126.548647375578
서울특별시,공릉중앙점,서울특별시 노원구 공릉동 345-3,02-977-6631,37.6240183031968,127.079436107589
인천광역시,인천SK리더스뷰2차점,인천 서구 봉오대로 270 302동 B214호,070-4047-8991,37.5239167403055,126.680236578352
세종특별자치시,세종해밀점,"세종특별자치시 해밀3로 51 (해밀동, 스카이허브) 1층",044-864-3619,36.528976197748,127.265045474392
경기도,파주해오름마을점,경기 파주시 다율동 1044(해올2길 2) 태산W타워 105호,070-8691-4426,37.7340913096263,126.730552701452
경기도,일산어반스카이점,경기 고양시 일산서구 고양대로 666 e편한세상 일산 어반스카이 상가동 c110,031-8073-9392,37.6835547426274,126.769264328922
전라북도,전주안골네거리점,전라북도 전주시 덕진구 안덕원로250 1층,063-247-7410,35.8362815227614,127.154220852202
인천광역시,인천연수보건소점,인천 연수구 청학동 474-9 1층,032-833-9272,37.4187870199033,126.671634217449
경기도,안산시청점,경기도 안산시 단원구 고잔동 529-1,031-362-5232,37.3190563535942,126.832114765821
인천광역시,인천검단금호점,"인천 서구 바리미로5번길 12 다승프라자 2차 1층,105호",032-563-9754,37.5942319991271,126.715400328419
경기도,빽다방 빵연구소 화성남양점,경기 화성시 남양읍 북양리 263-6,031-355-4923,37.2193451484277,126.830715592904
경기도,동탄레이크드림점,경기 화성시 동탄대로 198 1층 105호,031-374-1510,37.1720933547636,127.107304662879
서울특별시,빽다방 빵연구소 북한산성점,서울시 은평구 진관동 279-50,02-352-1202,37.6566371285188,126.947948448645
충청남도,예산군청점,충남 예산군 예산읍 예산로 189,041-335-1939,36.6794833129429,126.845730195859
대전광역시,대전신탄진동일점,대전광역시 대덕구 대청로 38,070-4333-0514,36.452059813648,127.432721948163
대구광역시,대구불로동점,"대구광역시 동구 불로동 1190, 1층",070-4060-5484,35.9096301151753,128.641642566715
경기도,광주신현점,경기도 광주시 새말길 3,031-716-5927,37.3606210746487,127.157838557336
충청북도,청주사천점,충북 청주시 청원구 새터로 173,미등록,36.6624557999732,127.472979025879
강원도,강원정선점,강원 정선군 정선읍 봉양6길 25-1 (봉양리) 1층 132호,033-562-1102,37.3799536695406,128.663364469743
대전광역시,대전부사점,대전 중구 대종로 299 1층,070-4060-0960,36.3125744147835,127.43536101966
경상남도,진주정촌점,경상남도 진주시 정촌면 예하리 1296 1층,055-762-6717,35.1219766767192,128.097725113301
대전광역시,대전와동점,대전 대덕구 와동 376 1층,070-4304-4320,36.3999650922644,127.423316716019
대전광역시,대전경성큰마을점,"대전광역시 서구 대덕대로162번길 11, 1층",042-710-1977,36.3473564036222,127.376716673549
전라남도,전남목포삼학점,전라남도 목포시 자유로88,070-4099-5654,34.7932516964222,126.399324692063
경기도,철산롯데캐슬점,경기 광명시 철산로29번길 9 효도프라자 1층,02-6085-3031,37.4775002596506,126.868744388688
대구광역시,대구팔달노원점,대구 북구 팔달로 35길 72,0507-1375-6368,35.8917690426953,128.570560083604
대구광역시,대구장기동점,대구 달서구 장기로 243,053-721-6529,35.8433579651345,128.533733265805
전라북도,익산모현현대점,전북 익산시 모현동1가 274-12,070-4334-7889,35.9458938501787,126.94368261117
부산광역시,해운대대동사거리점,부산 해운대구 대천로103번길 29 (좌동 1288),051-704-2852,35.1765713115698,129.17149491438
제주도,제주일도인제점,제주특별자치도 제주시 고마로 100,064-755-2023,33.5054042915026,126.540960897548
서울특별시,서일대점,"서울 중랑구 용마산로 388(면목동, 성호유치원) 1층",02-6368-9789,37.5862583867691,127.095343221465
서울특별시,화곡아덴하임점,"서울특별시 강서구 화곡로 238 (화곡동, 아덴하임) 1층 103호",070-7808-2495,37.5462048405536,126.845499919566
충청남도,계룡시청점,충남 계룡시 장안로 59-3,042-840-6633,36.2724782838241,127.250550707123
대전광역시,대전도안수목토점,대전 서구 도안동 1244 1층,042-710-8090,36.320348542849,127.343738991864
경상북도,경산하양중앙점,경상북도 경산시 하양읍 하양로 72,053-856-7997,35.9113628647747,128.81656871933
경상북도,울진군청점,경북 울진군 울진읍 울진중앙로 123-1,054-502-8259,36.992527272338,129.401032620478
경기도,화성남양시장점,경기 화성시 남양읍 남양성지로 139-1,070-8869-5864,37.2090817209727,126.818404387024
대구광역시,대구수성3가점,대구 수성구 수성동3가 72-1,053-721-7152,35.8538544168323,128.620695332554
전라북도,전주대자인병원점,전주시 덕진구 우아동3가749-63,063-714-2004,35.8448187692804,127.153656462053
인천광역시,인천아인여성병원점,인천광역시 미추홀구 주안동 포레나미추홀 201동 1층 1032호,032-713-9919,37.4587798,126.679789
서울특별시,월곡두산위브점,서울시 성북구 오패산로 46,0507-1498-0352,37.6074621211761,127.038729506968
인천광역시,인천검암우체국점,"인천광역시 서구 승학로414, 1층",032-561-6525,37.5586072835154,126.673335304759
전라남도,나주영산포점,전남 나주시 이창1길 10-1,070-4333-2312,34.9956812851958,126.713028030491
부산광역시,부산명륜점,부산 동래구 명륜로 187번길 8 (명륜동 696-110),070-4332-0015,35.2105013956503,129.08201297128
광주광역시,광주주월골드점,광주 광역시 남구 주월동 1328,0507-1305-3772,35.1302179611412,126.899565990042
경기도,분당수내역1번출구점,경기 성남시 분당구 황새울로258번길 32,070-4077-0565,37.3794326283006,127.116102599569
전라남도,목포여객터미널점,목포시 해안로 189-1,061-242-1234,34.7828888401103,126.384432891634
충청남도,빽다방 빵연구소 천안용곡DT점,천안시 동남구 용곡동 546-6,070-4833-5030,36.7908956518619,127.140606814479
서울특별시,구의중앙점,서울시 광진구 구의로6,02-454-0423,37.5384927045864,127.089346755579
대전광역시,대전낭월점,대전 동구 산내로1305번길 6,042-300-1204,36.2801877929355,127.467901400886
전라북도,전북완주첨단점,전라북도 완주군 봉동읍 둔산리 900-1,070-8287-3824,35.9609126820826,127.126729079407
부산광역시,부산명지국제타워점,부산광역시 강서구 명지국제8로 251,070-4323-1320,35.0983422332044,128.920478063773
대전광역시,대전수정타운점,대전 서구 청사로 282 수정상가 1층,070-4348-0606,36.3590159196321,127.398946831388
전라북도,전주서부시장점,전라북도 전주시 완산구 용머리로149(힐스테이트어울림효자 상가1층 104호),070-4060-5235,35.806719997567,127.126365729356
서울특별시,난곡세이브점,서울 관악구 신림동 726-7( 난곡로 217) 1,미등록,37.4738213499777,126.917443654205
대전광역시,대전둔산초점,대전 서구 둔산남로 41,042-471-1401,36.3491826502086,127.382189397184
서울특별시,419사거리점,서울 강북구 수유동 279-84,070-8287-1419,37.6484707420501,127.01391727
서울특별시,공존점,"서울 구로구 새말로 97 (구로동, 신도림테크노마트) 34층",미등록,37.5070438414784,126.890227293528
제주도,서귀포동홍중앙점,제주특별자치도 서귀포시 동홍동 96-4 1층,064-902-9976,33.2574565206457,126.573626753968
서울특별시,가산로데오점,서울 금천구 가산동 60-51(디지털로 200) 가산IT타워 1층,070-4006-5024,37.4782675445221,126.88894030431
전라남도,철원와수리점,전남 무안군 강원도 철원군 서면 와수로 175,033-455-2777,,
경기도,평택동삭대림점,"경기도 평택시 모산1길 81, 103호",0507-1395-1340,37.0146850024344,127.089502436021
인천광역시,인천관교한신점,인천 미추홀구 주안동 1525번지  1층,070-4833-7442,37.447959387922,126.687493143906
서울특별시,종로두산위브점,서울 종로구 수송동 58,070-4012-7907,37.5725639843905,126.981823142853
경상남도,양산세무서점,경남 양산시 물금읍 서들로 138 나래스타상가 105호 (가촌리 1301-4),055-363-1420,35.311270430267,129.006047092394
전라남도,전남나주중앙점,전라남도 나주시 나주로173 1층,070-4066-7116,35.0330954125709,126.719709447418
서울특별시,하계을지병원점,서울 노원구 하계동 179-25 1층,미등록,37.635893518685,127.071187372673
충청남도,천안성정주공5단지점,충남 천안시 서북구 성정로 72,041-575-6842,36.8136707462531,127.137881402337
서울특별시,마포시민공원점,서울 마포구 망원동 419-3(망원로 19)참존아파트상가 105호,02-332-8631,37.5563449954478,126.899126256981
서울특별시,월계인덕대점,"서울 노원구 월계로 334, 102호",02-6014-0087,37.6290173070666,127.057612466252
